"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UK000056225","OXFORD, UK","2024-05-31","0.00",,,"63","51"
"UK000056225","OXFORD, UK","2024-06-01","0.00",,,"73","44"
"UK000056225","OXFORD, UK","2024-06-02","0.00",,,"70","44"
"UK000056225","OXFORD, UK","2024-06-03","0.00",,,"62","53"
"UK000056225","OXFORD, UK","2024-06-04","0.11",,,"63","53"
"UK000056225","OXFORD, UK","2024-06-05","0.00",,,"65","44"
"UK000056225","OXFORD, UK","2024-06-06","0.00",,,"66","44"
"UK000056225","OXFORD, UK","2024-06-07","0.00",,,"66","46"
"UK000056225","OXFORD, UK","2024-06-08","0.00",,,"62","49"
"UK000056225","OXFORD, UK","2024-06-09","0.06",,,"63","44"
"UK000056225","OXFORD, UK","2024-06-10","0.00",,,"60","49"
"UK000056225","OXFORD, UK","2024-06-11","0.00",,,"64","45"
"UK000056225","OXFORD, UK","2024-06-12","0.00",,,"62","49"
"UK000056225","OXFORD, UK","2024-06-13","0.07",,,"67","46"
"UK000056225","OXFORD, UK","2024-06-14","0.24",,,"69","52"
"UK000056225","OXFORD, UK","2024-06-15","0.06",,,"70","48"
"UK000056225","OXFORD, UK","2024-06-16","0.00",,,"73","52"
"UK000056225","OXFORD, UK","2024-06-17","0.00",,,"69","52"
"UK000056225","OXFORD, UK","2024-06-18","0.00",,,"74","54"
"UK000056225","OXFORD, UK","2024-06-19","0.00",,,"75","53"
"UK000056225","OXFORD, UK","2024-06-20",,,,"75","47"
"UK000056225","OXFORD, UK","2024-06-21",,,,"71","52"
"UK000056225","OXFORD, UK","2024-06-22","0.00",,,"76","57"
"UK000056225","OXFORD, UK","2024-06-23","0.00",,,"78","52"
"UK000056225","OXFORD, UK","2024-06-24","0.00",,,"83","58"
"UK000056225","OXFORD, UK","2024-06-25","0.00",,,"84","59"
"UK000056225","OXFORD, UK","2024-06-26","0.00",,,"71","57"
"UK000056225","OXFORD, UK","2024-06-27","0.00",,,"68","60"
"UK000056225","OXFORD, UK","2024-06-28","0.00",,,"76","52"
"UK000056225","OXFORD, UK","2024-06-29","0.00",,,,"49"
"UK000056225","OXFORD, UK","2024-06-30",,,,,"55"
"UKE00115807","BRAEMAR 1, UK","2024-01-01","0.17",,,"38","25"
"UKE00115807","BRAEMAR 1, UK","2024-01-02","0.13",,,"40","22"
"UKE00115807","BRAEMAR 1, UK","2024-01-03","0.13",,,"43","33"
"UKE00115807","BRAEMAR 1, UK","2024-01-04","0.04",,,"41","33"
"UKE00115807","BRAEMAR 1, UK","2024-01-05","0.03",,,"40","35"
"UKE00115807","BRAEMAR 1, UK","2024-01-06","0.02",,,"37","28"
"UKE00115807","BRAEMAR 1, UK","2024-01-07","0.00",,,"31","26"
"UKE00115807","BRAEMAR 1, UK","2024-01-08","0.00",,,"28","22"
"UKE00115807","BRAEMAR 1, UK","2024-01-09","0.00",,,"37","15"
"UKE00115807","BRAEMAR 1, UK","2024-01-10","0.03",,,"34","15"
"UKE00115807","BRAEMAR 1, UK","2024-01-11","0.00",,,"43","28"
"UKE00115807","BRAEMAR 1, UK","2024-01-12","0.01",,,"41","17"
"UKE00115807","BRAEMAR 1, UK","2024-01-13","0.02",,,"33","17"
"UKE00115807","BRAEMAR 1, UK","2024-01-14","0.08",,,"28","33"
"UKE00115807","BRAEMAR 1, UK","2024-01-15","0.02",,,"30","25"
"UKE00115807","BRAEMAR 1, UK","2024-01-16","0.16",,,"30","22"
"UKE00115807","BRAEMAR 1, UK","2024-01-17","0.02",,,"35","17"
"UKE00115807","BRAEMAR 1, UK","2024-01-18","0.08",,,"39","16"
"UKE00115807","BRAEMAR 1, UK","2024-01-19","0.12",,,"45","16"
"UKE00115807","BRAEMAR 1, UK","2024-01-20","0.21",,,"49","33"
"UKE00115807","BRAEMAR 1, UK","2024-01-21","1.24",,,"40","35"
"UKE00115807","BRAEMAR 1, UK","2024-01-22","0.42",,,"48","36"
"UKE00115807","BRAEMAR 1, UK","2024-01-23","0.65",,,"45","34"
"UKE00115807","BRAEMAR 1, UK","2024-01-24","0.01",,,"49","37"
"UKE00115807","BRAEMAR 1, UK","2024-01-25","0.20",,,"45","32"
"UKE00115807","BRAEMAR 1, UK","2024-01-26","0.05",,,"48","33"
"UKE00115807","BRAEMAR 1, UK","2024-01-27","0.06",,,"50","34"
"UKE00115807","BRAEMAR 1, UK","2024-01-28","0.03",,,"35","42"
"UKE00115807","BRAEMAR 1, UK","2024-01-29","0.00",,,"43","29"
"UKE00115807","BRAEMAR 1, UK","2024-01-30","0.02",,,"44","16"
"UKE00115807","BRAEMAR 1, UK","2024-01-31","0.30",,,"50","17"
"UKE00115807","BRAEMAR 1, UK","2024-02-01","0.02",,,"54","34"
"UKE00115807","BRAEMAR 1, UK","2024-02-02","0.01",,,"43","39"
"UKE00115807","BRAEMAR 1, UK","2024-02-03","0.02",,,"48","38"
"UKE00115807","BRAEMAR 1, UK","2024-02-04","0.46",,,"48","38"
"UKE00115807","BRAEMAR 1, UK","2024-02-05","0.40",,,"40","39"
"UKE00115807","BRAEMAR 1, UK","2024-02-06","0.06",,,"36","35"
"UKE00115807","BRAEMAR 1, UK","2024-02-07","0.01",,,"33","23"
"UKE00115807","BRAEMAR 1, UK","2024-02-08","0.20",,,"34","14"
"UKE00115807","BRAEMAR 1, UK","2024-02-09","0.23",,,"37","15"
"UKE00115807","BRAEMAR 1, UK","2024-02-10","0.01",,,"38","32"
"UKE00115807","BRAEMAR 1, UK","2024-02-11","0.00",,,"41","31"
"UKE00115807","BRAEMAR 1, UK","2024-02-12","0.10",,,"40","26"
"UKE00115807","BRAEMAR 1, UK","2024-02-13","0.02",,,"39","32"
"UKE00115807","BRAEMAR 1, UK","2024-02-14","0.21",,,"46","26"
"UKE00115807","BRAEMAR 1, UK","2024-02-15","0.08",,,"50","30"
"UKE00115807","BRAEMAR 1, UK","2024-02-16","0.02",,,"48","35"
"UKE00115807","BRAEMAR 1, UK","2024-02-17","0.04",,,"52","38"
"UKE00115807","BRAEMAR 1, UK","2024-02-18","0.01",,,"47","38"
"UKE00115807","BRAEMAR 1, UK","2024-02-19","0.01",,,"52","41"
"UKE00115807","BRAEMAR 1, UK","2024-02-20","0.23",,,"49","43"
"UKE00115807","BRAEMAR 1, UK","2024-02-21","0.18",,,"41","31"
"UKE00115807","BRAEMAR 1, UK","2024-02-22","0.00",,,"42","33"
"UKE00115807","BRAEMAR 1, UK","2024-02-23","0.01",,,"45","29"
"UKE00115807","BRAEMAR 1, UK","2024-02-24","0.00",,,"45","25"
"UKE00115807","BRAEMAR 1, UK","2024-02-25","0.00",,,"42","18"
"UKE00115807","BRAEMAR 1, UK","2024-02-26","0.00",,,"45","21"
"UKE00115807","BRAEMAR 1, UK","2024-02-27","0.08",,,"48","29"
"UKE00115807","BRAEMAR 1, UK","2024-02-28","0.10",,,"44","38"
"UKE00115807","BRAEMAR 1, UK","2024-02-29","0.06",,,"42","36"
"UKE00115807","BRAEMAR 1, UK","2024-03-01","0.01",,,"42","20"
"UKE00115807","BRAEMAR 1, UK","2024-03-02","0.50",,,"41","26"
"UKE00115807","BRAEMAR 1, UK","2024-03-03","0.00",,,"44","33"
"UKE00115807","BRAEMAR 1, UK","2024-03-04","0.28",,,"48","25"
"UKE00115807","BRAEMAR 1, UK","2024-03-05","0.08",,,"40","32"
"UKE00115807","BRAEMAR 1, UK","2024-03-06","0.06",,,"43","37"
"UKE00115807","BRAEMAR 1, UK","2024-03-07","0.02",,,"41","38"
"UKE00115807","BRAEMAR 1, UK","2024-03-08","0.01",,,"38","34"
"UKE00115807","BRAEMAR 1, UK","2024-03-09","0.12",,,"38","34"
"UKE00115807","BRAEMAR 1, UK","2024-03-10","0.06",,,"40","36"
"UKE00115807","BRAEMAR 1, UK","2024-03-11","0.02",,,"52","35"
"UKE00115807","BRAEMAR 1, UK","2024-03-12","0.12",,,"47","36"
"UKE00115807","BRAEMAR 1, UK","2024-03-13","0.00",,,"47","39"
"UKE00115807","BRAEMAR 1, UK","2024-03-14","0.43",,,"43","38"
"UKE00115807","BRAEMAR 1, UK","2024-03-15","0.04",,,"46","38"
"UKE00115807","BRAEMAR 1, UK","2024-03-16","0.03",,,"54","25"
"UKE00115807","BRAEMAR 1, UK","2024-03-17","0.00",,,"53","33"
"UKE00115807","BRAEMAR 1, UK","2024-03-18","0.13",,,"51","38"
"UKE00115807","BRAEMAR 1, UK","2024-03-19","0.13",,,"46","45"
"UKE00115807","BRAEMAR 1, UK","2024-03-20","0.04",,,"54","37"
"UKE00115807","BRAEMAR 1, UK","2024-03-21","0.11",,,"43","37"
"UKE00115807","BRAEMAR 1, UK","2024-03-22","0.22",,,"45","36"
"UKE00115807","BRAEMAR 1, UK","2024-03-23","0.18",,,"43","35"
"UKE00115807","BRAEMAR 1, UK","2024-03-24","0.04",,,"38","37"
"UKE00115807","BRAEMAR 1, UK","2024-03-25","0.19",,,"40","31"
"UKE00115807","BRAEMAR 1, UK","2024-03-26","0.14",,,"38","29"
"UKE00115807","BRAEMAR 1, UK","2024-03-27","0.42",,,"41","31"
"UKE00115807","BRAEMAR 1, UK","2024-03-28","0.23",,,"50","28"
"UKE00115807","BRAEMAR 1, UK","2024-03-29","0.01",,,"48","34"
"UKE00115807","BRAEMAR 1, UK","2024-03-30","0.09",,,"55","31"
"UKE00115807","BRAEMAR 1, UK","2024-03-31","0.00",,,"43","27"
"UKE00115807","BRAEMAR 1, UK","2024-04-01","0.47",,,"42","28"
"UKE00115807","BRAEMAR 1, UK","2024-04-02","0.29",,,"40","37"
"UKE00115807","BRAEMAR 1, UK","2024-04-03","0.13",,,"44","37"
"UKE00115807","BRAEMAR 1, UK","2024-04-04","0.16",,,"53","35"
"UKE00115807","BRAEMAR 1, UK","2024-04-05","0.39",,,"56","33"
"UKE00115807","BRAEMAR 1, UK","2024-04-06","0.35",,,"51","33"
"UKE00115807","BRAEMAR 1, UK","2024-04-07","0.24",,,"54","42"
"UKE00115807","BRAEMAR 1, UK","2024-04-08","0.32",,,"44","41"
"UKE00115807","BRAEMAR 1, UK","2024-04-09","0.12",,,"54","40"
"UKE00115807","BRAEMAR 1, UK","2024-04-10","0.04",,,"58","30"
"UKE00115807","BRAEMAR 1, UK","2024-04-11","0.00",,,"59","41"
"UKE00115807","BRAEMAR 1, UK","2024-04-12","0.06",,,"54","51"
"UKE00115807","BRAEMAR 1, UK","2024-04-13","0.09",,,"49","44"
"UKE00115807","BRAEMAR 1, UK","2024-04-14","0.08",,,"47","38"
"UKE00115807","BRAEMAR 1, UK","2024-04-15","0.23",,,"48","36"
"UKE00115807","BRAEMAR 1, UK","2024-04-16","0.04",,,"48","37"
"UKE00115807","BRAEMAR 1, UK","2024-04-17","0.02",,,"51","36"
"UKE00115807","BRAEMAR 1, UK","2024-04-18","0.06",,,"45","28"
"UKE00115807","BRAEMAR 1, UK","2024-04-19","0.01",,,"49","38"
"UKE00115807","BRAEMAR 1, UK","2024-04-20","0.03",,,"56","26"
"UKE00115807","BRAEMAR 1, UK","2024-04-21","0.03",,,"55","38"
"UKE00115807","BRAEMAR 1, UK","2024-04-22","0.00",,,"48","42"
"UKE00115807","BRAEMAR 1, UK","2024-04-23","0.00",,,"51","38"
"UKE00115807","BRAEMAR 1, UK","2024-04-24","0.04",,,"45","35"
"UKE00115807","BRAEMAR 1, UK","2024-04-25","0.01",,,"45","32"
"UKE00115807","BRAEMAR 1, UK","2024-04-26","0.06",,,"49","25"
"UKE00115807","BRAEMAR 1, UK","2024-04-27","0.01",,,"47","33"
"UKE00115807","BRAEMAR 1, UK","2024-04-28","0.00",,,"50","23"
"UKE00115807","BRAEMAR 1, UK","2024-04-29","0.20",,,"58","29"
"UKE00115807","BRAEMAR 1, UK","2024-04-30","0.01",,,"57","42"
"UKE00115807","BRAEMAR 1, UK","2024-05-01","0.00",,,"61","35"
"UKE00115807","BRAEMAR 1, UK","2024-05-02","0.00",,,"64","45"
"UKE00115807","BRAEMAR 1, UK","2024-05-03","0.00",,,"60","41"
"UKE00115807","BRAEMAR 1, UK","2024-05-04","0.00",,,"61","38"
"UKE00115807","BRAEMAR 1, UK","2024-05-05","0.99",,,"55","46"
"UKE00115807","BRAEMAR 1, UK","2024-05-06","0.00",,,"54","50"
"UKE00115807","BRAEMAR 1, UK","2024-05-07","0.00",,,"63","44"
"UKE00115807","BRAEMAR 1, UK","2024-05-08","0.15",,,"64","45"
"UKE00115807","BRAEMAR 1, UK","2024-05-09","0.00",,,"70","49"
"UKE00115807","BRAEMAR 1, UK","2024-05-10","0.00",,,"72","46"
"UKE00115807","BRAEMAR 1, UK","2024-05-11","0.00",,,"64","47"
"UKE00115807","BRAEMAR 1, UK","2024-05-12","0.00",,,"69","51"
"UKE00115807","BRAEMAR 1, UK","2024-05-13","0.00",,,"65","46"
"UKE00115807","BRAEMAR 1, UK","2024-05-14","0.00",,,"71","53"
"UKE00115807","BRAEMAR 1, UK","2024-05-15","0.00",,,"71","53"
"UKE00115807","BRAEMAR 1, UK","2024-05-16","0.00",,,"69","52"
"UKE00115807","BRAEMAR 1, UK","2024-05-17","0.00",,,"74","36"
"UKE00115807","BRAEMAR 1, UK","2024-05-18","0.24",,,"61","39"
"UKE00115807","BRAEMAR 1, UK","2024-05-19","0.02",,,"66","51"
"UKE00115807","BRAEMAR 1, UK","2024-05-20","0.00",,,"67","49"
"UKE00115807","BRAEMAR 1, UK","2024-05-21","0.03",,,"62","31"
"UKE00115807","BRAEMAR 1, UK","2024-05-22","0.31",,,"55","52"
"UKE00115807","BRAEMAR 1, UK","2024-05-23","0.00",,,"60","50"
"UKE00115807","BRAEMAR 1, UK","2024-05-24","0.00",,,"62","49"
"UKE00115807","BRAEMAR 1, UK","2024-05-25","0.02",,,"58","50"
"UKE00115807","BRAEMAR 1, UK","2024-05-26","0.22",,,"61","46"
"UKE00115807","BRAEMAR 1, UK","2024-05-27","0.28",,,"58","49"
"UKE00115807","BRAEMAR 1, UK","2024-05-28","0.13",,,"63","36"
"UKE00115807","BRAEMAR 1, UK","2024-05-29","0.06",,,"58","45"
"UKE00115807","BRAEMAR 1, UK","2024-05-30","0.00",,,"63","49"
"UKE00115807","BRAEMAR 1, UK","2024-05-31","0.00",,,"70","46"
"UKE00115807","BRAEMAR 1, UK","2024-06-01","0.00",,,"66","42"
"UKE00115807","BRAEMAR 1, UK","2024-06-02","0.00",,,"63","37"
"UKE00115807","BRAEMAR 1, UK","2024-06-03","0.06",,,"54","52"
"UKE00115807","BRAEMAR 1, UK","2024-06-04","0.06",,,"51","47"
"UKE00115807","BRAEMAR 1, UK","2024-06-05","0.17",,,"54","39"
"UKE00115807","BRAEMAR 1, UK","2024-06-06","0.06",,,"55","34"
"UKE00115807","BRAEMAR 1, UK","2024-06-07","0.03",,,"52","41"
"UKE00115807","BRAEMAR 1, UK","2024-06-08","0.07",,,"54","41"
"UKE00115807","BRAEMAR 1, UK","2024-06-09","0.09",,,"50","42"
"UKE00115807","BRAEMAR 1, UK","2024-06-10","0.10",,,"51","41"
"UKE00115807","BRAEMAR 1, UK","2024-06-11","0.00",,,"54","41"
"UKE00115807","BRAEMAR 1, UK","2024-06-12","0.00",,,"57","40"
"UKE00115807","BRAEMAR 1, UK","2024-06-13","0.17",,,"59","33"
"UKE00115807","BRAEMAR 1, UK","2024-06-14","0.09",,,"62","46"
"UKE00115807","BRAEMAR 1, UK","2024-06-15","0.50",,,"56","37"
"UKE00115807","BRAEMAR 1, UK","2024-06-16","0.02",,,"55","47"
"UKE00115807","BRAEMAR 1, UK","2024-06-17","0.01",,,"56","48"
"UKE00115807","BRAEMAR 1, UK","2024-06-18","0.00",,,"65","47"
"UKE00115807","BRAEMAR 1, UK","2024-06-19","0.00",,,"65","34"
"UKE00115807","BRAEMAR 1, UK","2024-06-20","0.00",,,"62","50"
"UKE00115807","BRAEMAR 1, UK","2024-06-21","0.01",,,"64","52"
"UKE00115807","BRAEMAR 1, UK","2024-06-22","0.00",,,"71","51"
"UKE00115807","BRAEMAR 1, UK","2024-06-23","0.00",,,"73","51"
"UKE00115807","BRAEMAR 1, UK","2024-06-24","0.00",,,"67","44"
"UKE00115807","BRAEMAR 1, UK","2024-06-25","0.27",,,"65","51"
"UKE00115807","BRAEMAR 1, UK","2024-06-26","0.02",,,"60","51"
"UKE00115807","BRAEMAR 1, UK","2024-06-27","0.06",,,"58","55"
"UKE00115807","BRAEMAR 1, UK","2024-06-28","0.00",,,"55","50"
"UKE00115807","BRAEMAR 1, UK","2024-06-29","0.00",,,"62","43"
"UKE00115807","BRAEMAR 1, UK","2024-06-30","0.00",,,,"47"
"UKE00105882","ALWEN, UK","2024-01-01","0.62",,,,
"UKE00105882","ALWEN, UK","2024-01-02","0.87",,,,
"UKE00105882","ALWEN, UK","2024-02-01","0.01",,,,
"UKE00105882","ALWEN, UK","2024-02-02","0.05",,,,
"UKE00105882","ALWEN, UK","2024-02-03","0.08",,,,
"UKE00105882","ALWEN, UK","2024-02-04","0.01",,,,
"UKE00105882","ALWEN, UK","2024-02-05","0.17",,,,
"UKE00105882","ALWEN, UK","2024-02-06","0.80",,,,
"UKE00105882","ALWEN, UK","2024-02-07","0.12",,,,
"UKE00105882","ALWEN, UK","2024-02-08","0.78",,,,
"UKE00105882","ALWEN, UK","2024-02-09","0.04",,,,
"UKE00105882","ALWEN, UK","2024-02-10","0.01",,,,
"UKE00105882","ALWEN, UK","2024-02-11","0.02",,,,
"UKE00105882","ALWEN, UK","2024-02-12","0.12",,,,
"UKE00105882","ALWEN, UK","2024-02-13","0.49",,,,
"UKE00105882","ALWEN, UK","2024-02-14","0.28",,,,
"UKE00105882","ALWEN, UK","2024-02-15","0.19",,,,
"UKE00105882","ALWEN, UK","2024-02-16","0.04",,,,
"UKE00105882","ALWEN, UK","2024-02-17","0.54",,,,
"UKE00105882","ALWEN, UK","2024-02-18","0.14",,,,
"UKE00105882","ALWEN, UK","2024-02-19","0.00",,,,
"UKE00105882","ALWEN, UK","2024-02-20","0.58",,,,
"UKE00105882","ALWEN, UK","2024-02-21","0.62",,,,
"UKE00105882","ALWEN, UK","2024-02-22","0.17",,,,
"UKE00105882","ALWEN, UK","2024-02-23","0.10",,,,
"UKE00105882","ALWEN, UK","2024-02-24","0.02",,,,
"UKE00105882","ALWEN, UK","2024-02-25","0.01",,,,
"UKE00105882","ALWEN, UK","2024-02-26","0.00",,,,
"UKE00105882","ALWEN, UK","2024-02-27","0.02",,,,
"UKE00105882","ALWEN, UK","2024-02-28","0.33",,,,
"UKE00105882","ALWEN, UK","2024-02-29","0.05",,,,
"UKE00105882","ALWEN, UK","2024-03-01","0.05",,,,
"UKE00105882","ALWEN, UK","2024-04-01","0.12",,,,
"UKE00105882","ALWEN, UK","2024-04-02","0.34",,,,
"UKE00105882","ALWEN, UK","2024-04-03","0.13",,,,
"UKE00105882","ALWEN, UK","2024-04-04","0.48",,,,
"UKE00105882","ALWEN, UK","2024-04-05","0.33",,,,
"UKE00105882","ALWEN, UK","2024-04-06","0.55",,,,
"UKE00105882","ALWEN, UK","2024-04-07","0.17",,,,
"UKE00105882","ALWEN, UK","2024-04-08","0.79",,,,
"UKE00105882","ALWEN, UK","2024-04-09","0.09",,,,
"UKE00105882","ALWEN, UK","2024-04-10","0.22",,,,
"UKE00105882","ALWEN, UK","2024-04-11","0.07",,,,
"UKE00105882","ALWEN, UK","2024-04-12","0.01",,,,
"UKE00105882","ALWEN, UK","2024-04-13","0.05",,,,
"UKE00105882","ALWEN, UK","2024-04-14","0.31",,,,
"UKE00105882","ALWEN, UK","2024-04-15","0.13",,,,
"UKE00105882","ALWEN, UK","2024-04-16","0.17",,,,
"UKE00105882","ALWEN, UK","2024-04-17","0.06",,,,
"UKE00105882","ALWEN, UK","2024-04-18","0.24",,,,
"UKE00105882","ALWEN, UK","2024-04-19","0.05",,,,
"UKE00105882","ALWEN, UK","2024-04-20","0.00",,,,
"UKE00105882","ALWEN, UK","2024-04-21","0.00",,,,
"UKE00105882","ALWEN, UK","2024-04-22","0.09",,,,
"UKE00105882","ALWEN, UK","2024-04-23","0.02",,,,
"UKE00105882","ALWEN, UK","2024-04-24","0.00",,,,
"UKE00105882","ALWEN, UK","2024-04-25","0.03",,,,
"UKE00105882","ALWEN, UK","2024-04-26","0.00",,,,
"UKE00105882","ALWEN, UK","2024-04-27","0.00",,,,
"UKE00105882","ALWEN, UK","2024-04-28","0.03",,,,
"UKE00105882","ALWEN, UK","2024-04-29","0.31",,,,
"UKE00105882","ALWEN, UK","2024-04-30","0.08",,,,
"UKE00105882","ALWEN, UK","2024-05-01","0.32",,,,
"UKM00003862","BOURNEMOUTH, UK","2024-01-01","0.14",,"48",,"43"
"UKM00003862","BOURNEMOUTH, UK","2024-01-02","0.59",,"53","56","50"
"UKM00003862","BOURNEMOUTH, UK","2024-01-03","0.40",,"50","54","47"
"UKM00003862","BOURNEMOUTH, UK","2024-01-04","0.02",,"45",,"39"
"UKM00003862","BOURNEMOUTH, UK","2024-01-05","1.08",,"43","49","37"
"UKM00003862","BOURNEMOUTH, UK","2024-01-06","0.00",,"40","47","33"
"UKM00003862","BOURNEMOUTH, UK","2024-01-07","0.00",,"38","42",
"UKM00003862","BOURNEMOUTH, UK","2024-01-08","0.00",,"34",,"30"
"UKM00003862","BOURNEMOUTH, UK","2024-01-09","0.00",,"35","40",
"UKM00003862","BOURNEMOUTH, UK","2024-01-10","0.00",,"35","41","28"
"UKM00003862","BOURNEMOUTH, UK","2024-01-11","0.00",,"37","42","31"
"UKM00003862","BOURNEMOUTH, UK","2024-01-12","0.00",,"41",,
"UKM00003862","BOURNEMOUTH, UK","2024-01-13","0.00",,"36","41",
"UKM00003862","BOURNEMOUTH, UK","2024-01-14","0.00",,"37",,"33"
"UKM00003862","BOURNEMOUTH, UK","2024-01-15","0.00",,"34","40",
"UKM00003862","BOURNEMOUTH, UK","2024-01-16","0.00",,"28","44","17"
"UKM00003862","BOURNEMOUTH, UK","2024-01-17","0.00",,"34","38","26"
"UKM00003862","BOURNEMOUTH, UK","2024-01-18","0.00",,"27","39","19"
"UKM00003862","BOURNEMOUTH, UK","2024-01-19","0.00",,"27",,
"UKM00003862","BOURNEMOUTH, UK","2024-01-20","0.00",,"42","45","22"
"UKM00003862","BOURNEMOUTH, UK","2024-01-21","0.27",,"51","55","42"
"UKM00003862","BOURNEMOUTH, UK","2024-01-22","0.59",,"49","55",
"UKM00003862","BOURNEMOUTH, UK","2024-01-23","0.06",,"50",,"41"
"UKM00003862","BOURNEMOUTH, UK","2024-01-24","0.15",,"50","55",
"UKM00003862","BOURNEMOUTH, UK","2024-01-25","0.03",,"51","54","42"
"UKM00003862","BOURNEMOUTH, UK","2024-01-26","0.17",,"46","54",
"UKM00003862","BOURNEMOUTH, UK","2024-01-27","0.00",,"39",,"26"
"UKM00003862","BOURNEMOUTH, UK","2024-01-28","0.00",,"48","52","44"
"UKM00003862","BOURNEMOUTH, UK","2024-01-29","0.00",,"51",,
"UKM00003862","BOURNEMOUTH, UK","2024-01-30","0.00",,"47","53","44"
"UKM00003862","BOURNEMOUTH, UK","2024-01-31","0.00",,"48","53","43"
"UKM00003862","BOURNEMOUTH, UK","2024-02-01","0.01",,"45","53","35"
"UKM00003862","BOURNEMOUTH, UK","2024-02-02","0.00",,"49","56","34"
"UKM00003862","BOURNEMOUTH, UK","2024-02-03","0.00",,"52","54",
"UKM00003862","BOURNEMOUTH, UK","2024-02-04","0.00",,"52","56",
"UKM00003862","BOURNEMOUTH, UK","2024-02-05","0.00",,"51","53",
"UKM00003862","BOURNEMOUTH, UK","2024-02-06","0.02",,"53",,"51"
"UKM00003862","BOURNEMOUTH, UK","2024-02-07","0.46",,"45","54","42"
"UKM00003862","BOURNEMOUTH, UK","2024-02-08","0.31",,"49","54","42"
"UKM00003862","BOURNEMOUTH, UK","2024-02-09","0.95",,"51","54","49"
"UKM00003862","BOURNEMOUTH, UK","2024-02-10","0.24",,"48","54","39"
"UKM00003862","BOURNEMOUTH, UK","2024-02-11","0.02",,"47",,
"UKM00003862","BOURNEMOUTH, UK","2024-02-12","0.01",,"42","51","29"
"UKM00003862","BOURNEMOUTH, UK","2024-02-13","0.01",,"48","54","39"
"UKM00003862","BOURNEMOUTH, UK","2024-02-14","0.14",,"53","54","52"
"UKM00003862","BOURNEMOUTH, UK","2024-02-15","0.37",,"53","58","51"
"UKM00003862","BOURNEMOUTH, UK","2024-02-16","0.10",,"50","55",
"UKM00003862","BOURNEMOUTH, UK","2024-02-17","0.01",,"52","54","41"
"UKM00003862","BOURNEMOUTH, UK","2024-02-18","0.69",,"54","61",
"UKM00003862","BOURNEMOUTH, UK","2024-02-19","0.27",,"50","55","45"
"UKM00003862","BOURNEMOUTH, UK","2024-02-20","0.00",,"47","53","37"
"UKM00003862","BOURNEMOUTH, UK","2024-02-21","0.02",,"51","54",
"UKM00003862","BOURNEMOUTH, UK","2024-02-22","0.40",,"46",,"40"
"UKM00003862","BOURNEMOUTH, UK","2024-02-23","0.51",,"41","48",
"UKM00003862","BOURNEMOUTH, UK","2024-02-24","0.00",,"36",,
"UKM00003862","BOURNEMOUTH, UK","2024-02-25","0.02",,"40",,"26"
"UKM00003862","BOURNEMOUTH, UK","2024-02-26","0.59",,"44",,
"UKM00003862","BOURNEMOUTH, UK","2024-02-27","0.00",,"41","49","27"
"UKM00003862","BOURNEMOUTH, UK","2024-02-28","0.00",,"48","52","39"
"UKM00003862","BOURNEMOUTH, UK","2024-02-29","0.14",,"47","52",
"UKM00003862","BOURNEMOUTH, UK","2024-03-01","0.35",,"43","49","38"
"UKM00003862","BOURNEMOUTH, UK","2024-03-02","0.51",,"41",,
"UKM00003862","BOURNEMOUTH, UK","2024-03-03","0.00",,"37",,"25"
"UKM00003862","BOURNEMOUTH, UK","2024-03-04","0.01",,"41","49","28"
"UKM00003862","BOURNEMOUTH, UK","2024-03-05","0.37",,"42",,
"UKM00003862","BOURNEMOUTH, UK","2024-03-06","0.41",,"40","53","28"
"UKM00003862","BOURNEMOUTH, UK","2024-03-07","0.02",,"45","54","37"
"UKM00003862","BOURNEMOUTH, UK","2024-03-08","0.01",,"45",,"37"
"UKM00003862","BOURNEMOUTH, UK","2024-03-09","0.03",,"48","51","44"
"UKM00003862","BOURNEMOUTH, UK","2024-03-10","0.32",,"48","52",
"UKM00003862","BOURNEMOUTH, UK","2024-03-11","0.00",,"46","51",
"UKM00003862","BOURNEMOUTH, UK","2024-03-12","0.22",,"51","56","38"
"UKM00003862","BOURNEMOUTH, UK","2024-03-13","0.20",,"53",,
"UKM00003862","BOURNEMOUTH, UK","2024-03-14","0.00",,"52","57","48"
"UKM00003862","BOURNEMOUTH, UK","2024-03-15","0.16",,"53","58",
"UKM00003862","BOURNEMOUTH, UK","2024-03-16","0.02",,"45","53","31"
"UKM00003862","BOURNEMOUTH, UK","2024-03-17","0.17",,"53","61","49"
"UKM00003862","BOURNEMOUTH, UK","2024-03-18","0.15",,"52","57","47"
"UKM00003862","BOURNEMOUTH, UK","2024-03-19","0.02",,"52",,
"UKM00003862","BOURNEMOUTH, UK","2024-03-20","0.09",,"54","62",
"UKM00003862","BOURNEMOUTH, UK","2024-03-21","0.00",,"49","58","40"
"UKM00003862","BOURNEMOUTH, UK","2024-03-22","0.00",,"49","54",
"UKM00003862","BOURNEMOUTH, UK","2024-03-23","0.01",,"43","51","36"
"UKM00003862","BOURNEMOUTH, UK","2024-03-24","0.06",,"46","56","39"
"UKM00003862","BOURNEMOUTH, UK","2024-03-25","0.13",,"49","53","38"
"UKM00003862","BOURNEMOUTH, UK","2024-03-26","0.04",,"49","53",
"UKM00003862","BOURNEMOUTH, UK","2024-03-27","0.30",,"47",,
